# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -7207 4 536 1048603 1357915 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/_utilities.scss
DUPTYPE_FIRST_OCCURRENCE 7727 4 537 1048603 1386158 5 /openedx/staticfiles/studio-frontend/src/components/AssetsSearch/container.b4698b6005dd.jsx
DUPTYPE_WITHIN_SAME_TREE -7727 4 537 1048603 1358686 5 /openedx/staticfiles/studio-frontend/src/components/AssetsSearch/container.jsx
DUPTYPE_FIRST_OCCURRENCE 11251 5 537 1048603 1385276 5 /openedx/staticfiles/wiki/markitup/sets/admin/images/preview.c9b528b9541e.png
DUPTYPE_WITHIN_SAME_TREE -11251 5 537 1048603 1359496 5 /openedx/staticfiles/wiki/markitup/sets/default/images/preview.png
DUPTYPE_WITHIN_SAME_TREE -11251 6 537 1048603 1392357 5 /openedx/staticfiles/studio/wiki/markitup/sets/default/images/preview.c9b528b9541e.png
DUPTYPE_WITHIN_SAME_TREE -11251 6 537 1048603 1392347 5 /openedx/staticfiles/studio/wiki/markitup/sets/frontend/images/preview.c9b528b9541e.png
DUPTYPE_WITHIN_SAME_TREE -11251 5 537 1048603 1385301 5 /openedx/staticfiles/wiki/markitup/sets/default/images/preview.c9b528b9541e.png
DUPTYPE_WITHIN_SAME_TREE -11251 6 537 1048603 1392332 5 /openedx/staticfiles/studio/wiki/markitup/sets/admin/images/preview.c9b528b9541e.png
DUPTYPE_WITHIN_SAME_TREE -11251 6 537 1048603 1366060 5 /openedx/staticfiles/studio/wiki/markitup/sets/frontend/images/preview.png
DUPTYPE_WITHIN_SAME_TREE -11251 5 537 1048603 1359462 5 /openedx/staticfiles/wiki/markitup/sets/admin/images/preview.png
DUPTYPE_WITHIN_SAME_TREE -11251 6 537 1048603 1366074 5 /openedx/staticfiles/studio/wiki/markitup/sets/default/images/preview.png
DUPTYPE_WITHIN_SAME_TREE -11251 5 537 1048603 1359482 5 /openedx/staticfiles/wiki/markitup/sets/frontend/images/preview.png
DUPTYPE_WITHIN_SAME_TREE -11251 5 537 1048603 1385291 5 /openedx/staticfiles/wiki/markitup/sets/frontend/images/preview.c9b528b9541e.png
DUPTYPE_WITHIN_SAME_TREE -11251 6 537 1048603 1366040 5 /openedx/staticfiles/studio/wiki/markitup/sets/admin/images/preview.png
DUPTYPE_FIRST_OCCURRENCE 7523 4 537 1048603 1385983 5 /openedx/staticfiles/js/vendor/jQuery-File-Upload/cors/result.e07ff3e2fa24.html
DUPTYPE_WITHIN_SAME_TREE -7523 10 537 1048603 1390361 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/jQuery-File-Upload/cors/result.e07ff3e2fa24.html
DUPTYPE_WITHIN_SAME_TREE -7523 5 537 1048603 1392980 5 /openedx/staticfiles/studio/js/vendor/jQuery-File-Upload/cors/result.e07ff3e2fa24.html
DUPTYPE_WITHIN_SAME_TREE -7523 9 537 1048603 1382614 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/jQuery-File-Upload/cors/result.e07ff3e2fa24.html
DUPTYPE_WITHIN_SAME_TREE -7523 4 537 1048603 1356091 5 /openedx/staticfiles/js/vendor/jQuery-File-Upload/cors/result.html
DUPTYPE_WITHIN_SAME_TREE -7523 9 537 1048603 1363298 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/jQuery-File-Upload/cors/result.html
DUPTYPE_WITHIN_SAME_TREE -7523 5 537 1048603 1364960 5 /openedx/staticfiles/studio/js/vendor/jQuery-File-Upload/cors/result.html
DUPTYPE_WITHIN_SAME_TREE -7523 10 537 1048603 1369281 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/jQuery-File-Upload/cors/result.html
DUPTYPE_FIRST_OCCURRENCE 5177 3 538 1048603 1387275 5 /openedx/staticfiles/proctoring/js/models/proctored_exam_attempt_model.08d6f369581a.js
DUPTYPE_WITHIN_SAME_TREE -5177 6 538 1048603 1358237 5 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/js/models/proctored_exam_attempt_model.js
DUPTYPE_WITHIN_SAME_TREE -5177 3 538 1048603 1360380 5 /openedx/staticfiles/proctoring/js/models/proctored_exam_attempt_model.js
DUPTYPE_WITHIN_SAME_TREE -5177 4 538 1048603 1366532 5 /openedx/staticfiles/studio/proctoring/js/models/proctored_exam_attempt_model.js
DUPTYPE_WITHIN_SAME_TREE -5177 4 538 1048603 1393604 5 /openedx/staticfiles/studio/proctoring/js/models/proctored_exam_attempt_model.08d6f369581a.js
DUPTYPE_WITHIN_SAME_TREE -5177 6 538 1048603 1384042 5 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/js/models/proctored_exam_attempt_model.08d6f369581a.js
DUPTYPE_FIRST_OCCURRENCE 16335 8 538 1048603 1382654 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/skins/ui/studio-tmce5/content.mobile.min.769fdeaa5307.css
DUPTYPE_WITHIN_SAME_TREE -16335 9 538 1048603 1390470 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/skins/ui/studio-tmce5/content.mobile.min.769fdeaa5307.css
DUPTYPE_WITHIN_SAME_TREE -16335 14 538 1048603 1389629 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/skins/ui/studio-tmce5/content.mobile.min.769fdeaa5307.css
DUPTYPE_WITHIN_SAME_TREE -16335 13 538 1048603 1381813 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/skins/ui/studio-tmce5/content.mobile.min.769fdeaa5307.css
DUPTYPE_WITHIN_SAME_TREE -16335 9 538 1048603 1364917 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/skins/ui/studio-tmce5/content.mobile.min.css
DUPTYPE_WITHIN_SAME_TREE -16335 8 538 1048603 1356048 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/skins/ui/studio-tmce5/content.mobile.min.css
DUPTYPE_WITHIN_SAME_TREE -16335 13 538 1048603 1363255 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/skins/ui/studio-tmce5/content.mobile.min.css
DUPTYPE_WITHIN_SAME_TREE -16335 14 538 1048603 1369238 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/skins/ui/studio-tmce5/content.mobile.min.css
DUPTYPE_FIRST_OCCURRENCE 705 1 538 1048603 1388721 5 /openedx/staticfiles/flags/mr.7c0d73dfed03.gif
DUPTYPE_WITHIN_SAME_TREE -705 1 538 1048603 1359933 5 /openedx/staticfiles/flags/mr.gif
DUPTYPE_FIRST_OCCURRENCE 7687 4 541 1048603 1386186 5 /openedx/staticfiles/studio-frontend/src/components/AssetsImagePreviewFilter/container.c4f41aaecb40.jsx
DUPTYPE_WITHIN_SAME_TREE -7687 4 541 1048603 1358720 5 /openedx/staticfiles/studio-frontend/src/components/AssetsImagePreviewFilter/container.jsx
DUPTYPE_FIRST_OCCURRENCE 4007 3 541 1048603 1386771 5 /openedx/staticfiles/course_bookmarks/js/models/bookmark.8a8c295d700a.js
DUPTYPE_WITHIN_SAME_TREE -4007 3 541 1048603 1357188 5 /openedx/staticfiles/course_bookmarks/js/models/bookmark.js
DUPTYPE_FIRST_OCCURRENCE 7049 4 543 1048603 1385638 5 /openedx/staticfiles/css/vendor/slickgrid/images/arrow_undo.f5a0213eafb7.png
DUPTYPE_WITHIN_SAME_TREE -7049 9 543 1048603 1382269 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/slickgrid/images/arrow_undo.f5a0213eafb7.png
DUPTYPE_WITHIN_SAME_TREE -7049 10 543 1048603 1368173 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/slickgrid/images/arrow_undo.png
DUPTYPE_WITHIN_SAME_TREE -7049 10 543 1048603 1390016 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/slickgrid/images/arrow_undo.f5a0213eafb7.png
DUPTYPE_WITHIN_SAME_TREE -7049 5 543 1048603 1261363 5 /openedx/staticfiles/studio/css/vendor/slickgrid/images/arrow_undo.png
DUPTYPE_WITHIN_SAME_TREE -7049 4 543 1048603 1354983 5 /openedx/staticfiles/css/vendor/slickgrid/images/arrow_undo.png
DUPTYPE_WITHIN_SAME_TREE -7049 5 543 1048603 1392635 5 /openedx/staticfiles/studio/css/vendor/slickgrid/images/arrow_undo.f5a0213eafb7.png
DUPTYPE_WITHIN_SAME_TREE -7049 9 543 1048603 1362190 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/slickgrid/images/arrow_undo.png
DUPTYPE_FIRST_OCCURRENCE 18655 8 543 1048603 1382889 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/vertical/vertical_test.50bed4b35be8.xml
DUPTYPE_WITHIN_SAME_TREE -18655 8 543 1048603 1361153 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/vertical/vertical_test.xml
DUPTYPE_WITHIN_SAME_TREE -18655 9 543 1048603 1367136 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/vertical/vertical_test.xml
DUPTYPE_WITHIN_SAME_TREE -18655 9 543 1048603 1390503 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/vertical/vertical_test.50bed4b35be8.xml
DUPTYPE_FIRST_OCCURRENCE 611 1 544 1048603 1388594 5 /openedx/staticfiles/flags/im.815ddcc7ed1e.gif
DUPTYPE_WITHIN_SAME_TREE -611 1 544 1048603 1359806 5 /openedx/staticfiles/flags/im.gif
DUPTYPE_FIRST_OCCURRENCE 7795 4 544 1048603 1386183 5 /openedx/staticfiles/studio-frontend/src/components/CourseOutlineStatusLabel/index.8cacd29a5a93.jsx
DUPTYPE_WITHIN_SAME_TREE -7795 4 544 1048603 1358716 5 /openedx/staticfiles/studio-frontend/src/components/CourseOutlineStatusLabel/index.jsx
DUPTYPE_FIRST_OCCURRENCE 3049 2 545 1048603 1394301 5 /openedx/staticfiles/studio/templates/course-settings-learning-fields.54f4c0ed755b.underscore
DUPTYPE_WITHIN_SAME_TREE -3049 2 545 1048603 1365390 5 /openedx/staticfiles/studio/templates/course-settings-learning-fields.underscore
DUPTYPE_FIRST_OCCURRENCE 5175 3 545 1048603 1387273 5 /openedx/staticfiles/proctoring/js/models/proctored_exam_allowance_model.a16519c15470.js
DUPTYPE_WITHIN_SAME_TREE -5175 4 545 1048603 1366530 5 /openedx/staticfiles/studio/proctoring/js/models/proctored_exam_allowance_model.js
DUPTYPE_WITHIN_SAME_TREE -5175 6 545 1048603 1384040 5 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/js/models/proctored_exam_allowance_model.a16519c15470.js
DUPTYPE_WITHIN_SAME_TREE -5175 6 545 1048603 1358235 5 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/js/models/proctored_exam_allowance_model.js
DUPTYPE_WITHIN_SAME_TREE -5175 3 545 1048603 1360378 5 /openedx/staticfiles/proctoring/js/models/proctored_exam_allowance_model.js
DUPTYPE_WITHIN_SAME_TREE -5175 4 545 1048603 1393602 5 /openedx/staticfiles/studio/proctoring/js/models/proctored_exam_allowance_model.a16519c15470.js
DUPTYPE_FIRST_OCCURRENCE 461 1 546 1048603 1388592 5 /openedx/staticfiles/flags/bq.5dd38fec3fd2.gif
DUPTYPE_WITHIN_SAME_TREE -461 1 546 1048603 1359804 5 /openedx/staticfiles/flags/bq.gif
DUPTYPE_FIRST_OCCURRENCE 7105 4 546 1048603 1385646 5 /openedx/staticfiles/css/vendor/slickgrid/images/user_identity_plus.19955471c528.gif
DUPTYPE_WITHIN_SAME_TREE -7105 5 546 1048603 1392643 5 /openedx/staticfiles/studio/css/vendor/slickgrid/images/user_identity_plus.19955471c528.gif
DUPTYPE_WITHIN_SAME_TREE -7105 9 546 1048603 1382277 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/slickgrid/images/user_identity_plus.19955471c528.gif
DUPTYPE_WITHIN_SAME_TREE -7105 5 546 1048603 1261879 5 /openedx/staticfiles/studio/css/vendor/slickgrid/images/user_identity_plus.gif
DUPTYPE_WITHIN_SAME_TREE -7105 10 546 1048603 1390024 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/slickgrid/images/user_identity_plus.19955471c528.gif
DUPTYPE_WITHIN_SAME_TREE -7105 10 546 1048603 1368181 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/slickgrid/images/user_identity_plus.gif
DUPTYPE_WITHIN_SAME_TREE -7105 9 546 1048603 1362198 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/slickgrid/images/user_identity_plus.gif
DUPTYPE_WITHIN_SAME_TREE -7105 4 546 1048603 1354991 5 /openedx/staticfiles/css/vendor/slickgrid/images/user_identity_plus.gif
DUPTYPE_FIRST_OCCURRENCE 565 1 546 1048603 1388562 5 /openedx/staticfiles/flags/gg.458e67ce6647.gif
DUPTYPE_WITHIN_SAME_TREE -565 1 546 1048603 1359774 5 /openedx/staticfiles/flags/gg.gif
DUPTYPE_FIRST_OCCURRENCE 8965 4 547 1048603 1386377 5 /openedx/staticfiles/xblock/resources/poll/translations/config.c937f364a08e.yaml
DUPTYPE_WITHIN_SAME_TREE -8965 5 547 1048603 1366591 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/config.yaml
DUPTYPE_WITHIN_SAME_TREE -8965 5 547 1048603 1393107 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/config.c937f364a08e.yaml
DUPTYPE_WITHIN_SAME_TREE -8965 4 547 1048603 1360687 5 /openedx/staticfiles/xblock/resources/poll/translations/config.yaml
DUPTYPE_FIRST_OCCURRENCE 7699 4 549 1048603 1386192 5 /openedx/staticfiles/studio-frontend/src/components/AssetsList/displayMessages.48db0a1f0935.jsx
DUPTYPE_WITHIN_SAME_TREE -7699 4 549 1048603 1358727 5 /openedx/staticfiles/studio-frontend/src/components/AssetsList/displayMessages.jsx
DUPTYPE_FIRST_OCCURRENCE 6681 4 549 1048603 1385722 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/GB-EUC-H.1982d7870002.bcmap
DUPTYPE_WITHIN_SAME_TREE -6681 9 549 1048603 1382353 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/cmaps/GB-EUC-H.1982d7870002.bcmap
DUPTYPE_WITHIN_SAME_TREE -6681 4 549 1048603 1355072 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/GB-EUC-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6681 5 549 1048603 1392719 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/GB-EUC-H.1982d7870002.bcmap
DUPTYPE_WITHIN_SAME_TREE -6681 10 549 1048603 1368262 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/cmaps/GB-EUC-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6681 5 549 1048603 1363941 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/GB-EUC-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6681 9 549 1048603 1362279 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/cmaps/GB-EUC-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6681 10 549 1048603 1390100 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/cmaps/GB-EUC-H.1982d7870002.bcmap
DUPTYPE_FIRST_OCCURRENCE 13786 6 549 1048603 1384742 5 /openedx/staticfiles/xblock/resources/recommender/translations/ru/LC_MESSAGES/text.b4fcb5b2d4a3.mo
DUPTYPE_WITHIN_SAME_TREE -13786 7 549 1048603 1391741 5 /openedx/staticfiles/studio/xblock/resources/recommender/translations/ru/LC_MESSAGES/text.b4fcb5b2d4a3.mo
DUPTYPE_WITHIN_SAME_TREE -13786 6 549 1048603 1363830 5 /openedx/staticfiles/xblock/resources/recommender/translations/ru/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -13786 7 549 1048603 1366747 5 /openedx/staticfiles/studio/xblock/resources/recommender/translations/ru/LC_MESSAGES/text.mo
DUPTYPE_FIRST_OCCURRENCE 7801 4 549 1048603 1386198 5 /openedx/staticfiles/studio-frontend/src/components/CourseOutlineStatusValue/index.66dfeeea4be8.jsx
DUPTYPE_WITHIN_SAME_TREE -7801 4 549 1048603 1358735 5 /openedx/staticfiles/studio-frontend/src/components/CourseOutlineStatusValue/index.jsx
DUPTYPE_FIRST_OCCURRENCE 9357 5 550 1048603 1385126 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/core/camelCase.40f54b1a4874.js
DUPTYPE_WITHIN_SAME_TREE -9357 5 550 1048603 1358133 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/core/camelCase.js
DUPTYPE_FIRST_OCCURRENCE 10067 5 550 1048603 1385166 5 /openedx/staticfiles/studio-frontend/node_modules/redux/src/utils/formatProdErrorMessage.4169b6cac867.js
DUPTYPE_WITHIN_SAME_TREE -10067 5 550 1048603 1358315 5 /openedx/staticfiles/studio-frontend/node_modules/redux/src/utils/formatProdErrorMessage.js
DUPTYPE_FIRST_OCCURRENCE 1105 1 551 1048603 1388403 5 /openedx/staticfiles/js/footer-edx.dca113193668.js
DUPTYPE_WITHIN_SAME_TREE -1105 1 551 1048603 1357270 5 /openedx/staticfiles/js/footer-edx.js
DUPTYPE_FIRST_OCCURRENCE 833 1 551 1048603 1388600 5 /openedx/staticfiles/flags/sx.632b3578570e.gif
DUPTYPE_WITHIN_SAME_TREE -833 1 551 1048603 1359812 5 /openedx/staticfiles/flags/sx.gif
DUPTYPE_FIRST_OCCURRENCE 1487 2 551 1048603 1388035 5 /openedx/staticfiles/admin/js/popup_response.c6cc78ea5551.js
DUPTYPE_WITHIN_SAME_TREE -1487 3 551 1048603 1393957 5 /openedx/staticfiles/studio/admin/js/popup_response.c6cc78ea5551.js
DUPTYPE_WITHIN_SAME_TREE -1487 3 551 1048603 1365903 5 /openedx/staticfiles/studio/admin/js/popup_response.js
DUPTYPE_WITHIN_SAME_TREE -1487 2 551 1048603 1359583 5 /openedx/staticfiles/admin/js/popup_response.js
DUPTYPE_FIRST_OCCURRENCE 3001 2 552 1048603 1394231 5 /openedx/staticfiles/studio/templates/active-video-upload.d3e44887887f.underscore
DUPTYPE_WITHIN_SAME_TREE -3001 2 552 1048603 1365320 5 /openedx/staticfiles/studio/templates/active-video-upload.underscore
DUPTYPE_FIRST_OCCURRENCE 3623 2 552 1048603 1387523 5 /openedx/staticfiles/templates/static_templates/faq.56631bb39a38.html
DUPTYPE_WITHIN_SAME_TREE -3623 2 552 1048603 1356641 5 /openedx/staticfiles/templates/static_templates/faq.html
DUPTYPE_FIRST_OCCURRENCE 957 1 552 1048603 1388451 5 /openedx/staticfiles/images/graded.c054e78c778b.png
DUPTYPE_WITHIN_SAME_TREE -957 1 552 1048603 1357780 5 /openedx/staticfiles/images/graded.png
DUPTYPE_FIRST_OCCURRENCE 3011 2 552 1048603 1394280 5 /openedx/staticfiles/studio/templates/add-xblock-component-support-level.12c539eb8d7c.underscore
DUPTYPE_WITHIN_SAME_TREE -3011 2 552 1048603 1365369 5 /openedx/staticfiles/studio/templates/add-xblock-component-support-level.underscore
DUPTYPE_FIRST_OCCURRENCE 6717 4 553 1048603 1385714 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/H.627aeed8bfcc.bcmap
DUPTYPE_WITHIN_SAME_TREE -6717 5 553 1048603 1392711 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/H.627aeed8bfcc.bcmap
DUPTYPE_WITHIN_SAME_TREE -6717 10 553 1048603 1368254 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/cmaps/H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6717 10 553 1048603 1390092 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/cmaps/H.627aeed8bfcc.bcmap
DUPTYPE_WITHIN_SAME_TREE -6717 9 553 1048603 1362271 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/cmaps/H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6717 4 553 1048603 1355064 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6717 9 553 1048603 1382345 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/cmaps/H.627aeed8bfcc.bcmap
DUPTYPE_WITHIN_SAME_TREE -6717 5 553 1048603 1363933 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/H.bcmap
DUPTYPE_FIRST_OCCURRENCE 13805 6 553 1048603 1384476 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/capa/tests/test_files/extended_hints_multiple_choice_with_html.1126e0e6ace8.xml
DUPTYPE_WITHIN_SAME_TREE -13805 7 553 1048603 1367999 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/capa/tests/test_files/extended_hints_multiple_choice_with_html.xml
DUPTYPE_WITHIN_SAME_TREE -13805 6 553 1048603 1362016 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/capa/tests/test_files/extended_hints_multiple_choice_with_html.xml
DUPTYPE_WITHIN_SAME_TREE -13805 7 553 1048603 1391857 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/capa/tests/test_files/extended_hints_multiple_choice_with_html.1126e0e6ace8.xml
DUPTYPE_FIRST_OCCURRENCE 3629 2 554 1048603 1387530 5 /openedx/staticfiles/templates/static_templates/jobs.a524eca1383b.html
DUPTYPE_WITHIN_SAME_TREE -3629 2 554 1048603 1356648 5 /openedx/staticfiles/templates/static_templates/jobs.html
DUPTYPE_FIRST_OCCURRENCE 3615 2 554 1048603 1387516 5 /openedx/staticfiles/templates/static_templates/blog.2e90f4bb79c5.html
DUPTYPE_WITHIN_SAME_TREE -3615 2 554 1048603 1356634 5 /openedx/staticfiles/templates/static_templates/blog.html
DUPTYPE_FIRST_OCCURRENCE 827 1 554 1048603 1388748 5 /openedx/staticfiles/flags/ss.eaef7adaa1ff.gif
DUPTYPE_WITHIN_SAME_TREE -827 1 554 1048603 1359960 5 /openedx/staticfiles/flags/ss.gif
DUPTYPE_FIRST_OCCURRENCE 3625 2 554 1048603 1387519 5 /openedx/staticfiles/templates/static_templates/help.ad4be5d8d5a0.html
DUPTYPE_WITHIN_SAME_TREE -3625 2 554 1048603 1356637 5 /openedx/staticfiles/templates/static_templates/help.html
DUPTYPE_FIRST_OCCURRENCE 9591 5 555 1048603 1385409 5 /openedx/staticfiles/js/bower/jquery/src/css/swap.aef668d22cdb.js
DUPTYPE_WITHIN_SAME_TREE -9591 10 555 1048603 1369884 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/css/swap.js
DUPTYPE_WITHIN_SAME_TREE -9591 5 555 1048603 1360171 5 /openedx/staticfiles/js/bower/jquery/src/css/swap.js
DUPTYPE_WITHIN_SAME_TREE -9591 9 555 1048603 1360939 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/css/swap.js
DUPTYPE_WITHIN_SAME_TREE -9591 6 555 1048603 1392406 5 /openedx/staticfiles/studio/js/bower/jquery/src/css/swap.aef668d22cdb.js
DUPTYPE_WITHIN_SAME_TREE -9591 10 555 1048603 1390405 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/css/swap.aef668d22cdb.js
DUPTYPE_WITHIN_SAME_TREE -9591 6 555 1048603 1366308 5 /openedx/staticfiles/studio/js/bower/jquery/src/css/swap.js
